文件名	target name	accession	query name	accession	E-value	score	bias	E-value	score	bias	exp	reg	clu	ov	env	dom	rep	inc	description of target
GCA_000828305.1_ASM82830v1_genomic	JXMR01000002.1_87	-	lolD.aln	-	2.9e-38	129.2	0.1	1.2e-12	45.4	0.0	4.3	3	1	0	4	4	4	4	# 95253 # 96908 # 1 # ID=2_87;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.246
GCA_000828305.1_ASM82830v1_genomic	JXMR01000004.1_155	-	lolD.aln	-	7.9e-38	127.8	0.0	1.1e-37	127.4	0.0	1.1	1	0	0	1	1	1	1	# 142471 # 143451 # -1 # ID=4_155;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.316
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_2217	-	lolD.aln	-	1.1e-37	127.3	0.0	1.5e-37	126.9	0.0	1.1	1	0	0	1	1	1	1	# 2519527 # 2520564 # 1 # ID=1_2217;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.290
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_1860	-	lolD.aln	-	1.9e-37	126.6	0.4	1.8e-08	31.7	0.1	4.2	3	1	1	4	4	4	4	# 2145922 # 2147478 # 1 # ID=1_1860;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.300
GCA_000828305.1_ASM82830v1_genomic	JXMR01000002.1_259	-	lolD.aln	-	6.2e-37	124.8	0.0	7.7e-37	124.5	0.0	1.1	1	0	0	1	1	1	1	# 319806 # 320783 # 1 # ID=2_259;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.292
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_976	-	lolD.aln	-	2.3e-36	123.0	0.0	2.4e-12	44.4	0.0	4.2	4	0	0	4	4	4	4	# 1135587 # 1137182 # -1 # ID=1_976;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.309
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_2290	-	lolD.aln	-	2.6e-36	122.8	0.0	4.1e-36	122.2	0.0	1.3	1	0	0	1	1	1	1	# 2606872 # 2607708 # 1 # ID=1_2290;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.275
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_1177	-	lolD.aln	-	1.1e-35	120.8	0.1	1.3e-35	120.5	0.1	1.1	1	0	0	1	1	1	1	# 1354401 # 1355258 # 1 # ID=1_1177;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.295
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_1997	-	lolD.aln	-	1.2e-35	120.6	0.9	1.7e-35	120.1	0.9	1.1	1	0	0	1	1	1	1	# 2277484 # 2278278 # 1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=11-12bp;gc_cont=0.272
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_1487	-	lolD.aln	-	1.6e-35	120.2	0.0	2.1e-35	119.9	0.0	1.1	1	0	0	1	1	1	1	# 1719612 # 1720445 # 1 # ID=1_1487;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.267
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_2206	-	lolD.aln	-	2.2e-34	116.5	0.0	1.1e-10	39.0	0.0	4.7	4	0	0	4	4	4	4	# 2506153 # 2507892 # -1 # ID=1_2206;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.256
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_1454	-	lolD.aln	-	1.3e-33	114.0	0.1	1.7e-33	113.6	0.1	1.1	1	0	0	1	1	1	1	# 1677260 # 1678015 # 1 # ID=1_1454;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.266
GCA_000828305.1_ASM82830v1_genomic	JXMR01000002.1_459	-	lolD.aln	-	7.9e-32	108.1	0.1	1.1e-31	107.7	0.1	1.1	1	0	0	1	1	1	1	# 533565 # 534443 # -1 # ID=2_459;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.280
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_1477	-	lolD.aln	-	2e-31	106.8	0.2	2.6e-31	106.5	0.2	1.1	1	0	0	1	1	1	1	# 1710138 # 1710917 # 1 # ID=1_1477;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.244
GCA_000828305.1_ASM82830v1_genomic	JXMR01000002.1_393	-	lolD.aln	-	4.9e-31	105.6	0.3	1.5e-18	64.7	0.1	2.1	2	0	0	2	2	2	2	# 479448 # 480233 # -1 # ID=2_393;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.302
GCA_000828305.1_ASM82830v1_genomic	JXMR01000002.1_74	-	lolD.aln	-	9.6e-31	104.6	0.0	1.1e-30	104.3	0.0	1.1	1	0	0	1	1	1	1	# 80886 # 81665 # 1 # ID=2_74;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.309
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_852	-	lolD.aln	-	2e-30	103.6	0.4	1.2e-29	101.0	0.4	1.9	1	1	0	1	1	1	1	# 964103 # 964858 # -1 # ID=1_852;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.269
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_1609	-	lolD.aln	-	2.2e-30	103.4	0.2	1.5e-20	71.3	0.0	2.0	1	1	1	2	2	2	2	# 1860255 # 1860929 # -1 # ID=1_1609;partial=00;start_type=TTG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.250
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_812	-	lolD.aln	-	3.7e-30	102.7	0.0	4.8e-30	102.3	0.0	1.1	1	0	0	1	1	1	1	# 921005 # 921919 # -1 # ID=1_812;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.271
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_2050	-	lolD.aln	-	5.8e-30	102.0	0.0	6.9e-30	101.8	0.0	1.1	1	0	0	1	1	1	1	# 2343464 # 2344213 # 1 # ID=1_2050;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.291
GCA_000828305.1_ASM82830v1_genomic	JXMR01000004.1_201	-	lolD.aln	-	9e-29	98.1	0.0	1.3e-26	91.1	0.0	2.0	1	1	0	1	1	1	1	# 207859 # 208530 # -1 # ID=4_201;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.240
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_690	-	lolD.aln	-	2.1e-27	93.7	0.0	3.3e-27	93.0	0.0	1.2	1	0	0	1	1	1	1	# 761260 # 762945 # -1 # ID=1_690;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.255
GCA_000828305.1_ASM82830v1_genomic	JXMR01000002.1_103	-	lolD.aln	-	2.5e-27	93.4	0.0	6.3e-27	92.1	0.0	1.6	2	0	0	2	2	1	1	# 134437 # 136185 # 1 # ID=2_103;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.283
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_691	-	lolD.aln	-	2.5e-26	90.1	0.3	5.3e-26	89.1	0.3	1.5	1	0	0	1	1	1	1	# 762949 # 764700 # -1 # ID=1_691;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.250
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_1218	-	lolD.aln	-	3.2e-26	89.8	0.0	5.8e-26	89.0	0.0	1.3	1	0	0	1	1	1	1	# 1401076 # 1402734 # -1 # ID=1_1218;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.295
GCA_000828305.1_ASM82830v1_genomic	JXMR01000002.1_113	-	lolD.aln	-	2e-25	87.2	0.6	1.2e-24	84.6	0.6	2.0	1	1	0	1	1	1	1	# 150146 # 151078 # 1 # ID=2_113;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.273
GCA_000828305.1_ASM82830v1_genomic	JXMR01000002.1_102	-	lolD.aln	-	3.5e-25	86.4	0.1	1.1e-24	84.7	0.0	1.8	2	0	0	2	2	2	1	# 132666 # 134435 # 1 # ID=2_102;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.284
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_718	-	lolD.aln	-	4.5e-25	86.0	2.3	2.9e-08	31.1	0.0	4.2	4	0	0	4	4	4	4	# 799635 # 802457 # -1 # ID=1_718;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.290
GCA_000828305.1_ASM82830v1_genomic	JXMR01000002.1_232	-	lolD.aln	-	6.8e-25	85.5	0.0	8.7e-25	85.1	0.0	1.1	1	0	0	1	1	1	1	# 290048 # 290935 # -1 # ID=2_232;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.275
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_332	-	lolD.aln	-	2.4e-24	83.7	0.1	5.3e-24	82.5	0.1	1.5	1	0	0	1	1	1	1	# 309600 # 311435 # -1 # ID=1_332;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.295
GCA_000828305.1_ASM82830v1_genomic	JXMR01000002.1_464	-	lolD.aln	-	4.7e-24	82.7	0.1	2.7e-23	80.2	0.1	1.8	1	1	0	1	1	1	1	# 538326 # 539030 # -1 # ID=2_464;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.302
GCA_000828305.1_ASM82830v1_genomic	JXMR01000004.1_200	-	lolD.aln	-	2e-23	80.7	0.0	3.7e-23	79.8	0.0	1.4	1	0	0	1	1	1	1	# 206119 # 207825 # -1 # ID=4_200;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.275
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_1557	-	lolD.aln	-	6.1e-23	79.1	0.0	1.1e-22	78.3	0.0	1.3	1	0	0	1	1	1	1	# 1794762 # 1796489 # 1 # ID=1_1557;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.270
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_1217	-	lolD.aln	-	6.7e-23	78.9	0.1	1.4e-22	77.9	0.1	1.5	1	0	0	1	1	1	1	# 1399119 # 1401008 # -1 # ID=1_1217;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.292
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_1971	-	lolD.aln	-	1.3e-22	78.0	1.5	2.9e-22	76.8	0.2	2.2	2	1	0	2	2	1	1	# 2253526 # 2255262 # 1 # ID=1_1971;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.298
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_1972	-	lolD.aln	-	4.4e-22	76.3	0.0	8.2e-22	75.4	0.0	1.4	1	0	0	1	1	1	1	# 2255252 # 2257183 # 1 # ID=1_1972;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.298
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_333	-	lolD.aln	-	1.7e-21	74.4	0.0	3.4e-21	73.4	0.0	1.5	1	0	0	1	1	1	1	# 311428 # 313659 # -1 # ID=1_333;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.293
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_1558	-	lolD.aln	-	1.9e-20	70.9	0.0	3.6e-20	70.0	0.0	1.4	1	0	0	1	1	1	1	# 1796489 # 1798270 # 1 # ID=1_1558;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.274
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_622	-	lolD.aln	-	5.9e-18	62.8	0.8	3.2e-11	40.7	0.6	2.1	1	1	0	2	2	2	2	# 675157 # 675894 # -1 # ID=1_622;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.285
GCA_000828305.1_ASM82830v1_genomic	JXMR01000002.1_26	-	lolD.aln	-	1.8e-17	61.2	0.0	1.2e-10	38.9	0.0	2.1	2	0	0	2	2	2	2	# 25636 # 26532 # 1 # ID=2_26;partial=00;start_type=GTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.233
GCA_000828305.1_ASM82830v1_genomic	JXMR01000002.1_221	-	lolD.aln	-	8.7e-17	58.9	0.0	2.2e-09	34.7	0.0	2.1	2	0	0	2	2	2	2	# 278832 # 279683 # -1 # ID=2_221;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.261
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_1516	-	lolD.aln	-	9.5e-17	58.8	0.0	2e-12	44.7	0.0	2.1	2	0	0	2	2	2	2	# 1747964 # 1748668 # -1 # ID=1_1516;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.255
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_392	-	lolD.aln	-	0.0027	14.8	0.0	0.0088	13.1	0.0	1.7	2	0	0	2	2	1	1	# 385322 # 387313 # -1 # ID=1_392;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.248
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_1523	-	lolD.aln	-	0.004	14.3	0.0	0.34	8.0	0.0	2.3	2	0	0	2	2	2	1	# 1756142 # 1757869 # 1 # ID=1_1523;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.266
GCA_000828305.1_ASM82830v1_genomic	JXMR01000003.1_90	-	lolD.aln	-	0.01	12.9	0.0	0.024	11.7	0.0	1.6	1	0	0	1	1	1	0	# 52725 # 55364 # -1 # ID=3_90;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.290
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_2036	-	lolD.aln	-	0.013	12.5	0.0	0.027	11.5	0.0	1.4	1	0	0	1	1	1	0	# 2329908 # 2330939 # 1 # ID=1_2036;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.284
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_850	-	lolD.aln	-	0.017	12.2	0.0	0.62	7.1	0.0	2.3	2	0	0	2	2	2	0	# 961376 # 962464 # 1 # ID=1_850;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.279
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_529	-	lolD.aln	-	0.025	11.7	0.0	0.039	11.0	0.0	1.3	1	0	0	1	1	1	0	# 537191 # 538279 # -1 # ID=1_529;partial=00;start_type=TTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.266
GCA_000828305.1_ASM82830v1_genomic	JXMR01000001.1_2072	-	lolD.aln	-	0.026	11.6	0.2	0.052	10.6	0.2	1.5	1	0	0	1	1	1	0	# 2366932 # 2367804 # 1 # ID=1_2072;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.286
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_660	-	lolD.aln	-	4.9e-78	257.9	0.2	5.5e-78	257.7	0.2	1.0	1	0	0	1	1	1	1	# 657646 # 658341 # -1 # ID=1_660;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.299
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_352	-	lolD.aln	-	5.7e-77	254.4	0.4	6.4e-77	254.2	0.4	1.0	1	0	0	1	1	1	1	# 377864 # 378532 # 1 # ID=1_352;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.251
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_633	-	lolD.aln	-	1.3e-64	214.0	0.1	1.4e-64	213.8	0.1	1.0	1	0	0	1	1	1	1	# 629112 # 629795 # 1 # ID=1_633;partial=00;start_type=TTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.313
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_256	-	lolD.aln	-	8e-55	182.0	0.1	9.4e-55	181.7	0.1	1.0	1	0	0	1	1	1	1	# 276634 # 277344 # 1 # ID=1_256;partial=00;start_type=GTG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.294
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_882	-	lolD.aln	-	5.2e-52	172.7	0.6	6e-52	172.6	0.6	1.0	1	0	0	1	1	1	1	# 896793 # 897515 # -1 # ID=1_882;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.282
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_370	-	lolD.aln	-	3e-49	163.7	0.0	4.2e-49	163.3	0.0	1.1	1	0	0	1	1	1	1	# 390693 # 391793 # 1 # ID=1_370;partial=00;start_type=TTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.291
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_334	-	lolD.aln	-	2.8e-46	154.0	0.6	3.8e-28	94.7	0.1	2.1	2	0	0	2	2	2	2	# 363241 # 364767 # 1 # ID=1_334;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.293
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_1109	-	lolD.aln	-	2.1e-45	151.2	0.0	2.8e-45	150.7	0.0	1.1	1	0	0	1	1	1	1	# 1138402 # 1139502 # 1 # ID=1_1109;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.322
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_320	-	lolD.aln	-	8.2e-45	149.2	0.0	1.6e-44	148.2	0.0	1.4	1	1	0	1	1	1	1	# 348414 # 349142 # 1 # ID=1_320;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.274
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_434	-	lolD.aln	-	1.3e-42	142.0	0.0	3e-19	65.6	0.0	3.1	3	0	0	3	3	3	3	# 458638 # 460005 # 1 # ID=1_434;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.257
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_1022	-	lolD.aln	-	1.9e-42	141.5	0.2	5.9e-33	110.4	0.0	2.0	1	1	1	2	2	2	2	# 1056149 # 1056751 # 1 # ID=1_1022;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=3-4bp;gc_cont=0.279
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_1161	-	lolD.aln	-	3.6e-42	140.6	0.2	4.5e-42	140.3	0.2	1.1	1	0	0	1	1	1	1	# 1208043 # 1209113 # -1 # ID=1_1161;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.309
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_89	-	lolD.aln	-	7.2e-42	139.6	8.0	8.6e-14	47.8	0.0	4.8	3	2	1	4	4	4	4	# 98320 # 100215 # -1 # ID=1_89;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.294
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_327	-	lolD.aln	-	6.8e-41	136.4	0.1	9.4e-41	135.9	0.1	1.2	1	0	0	1	1	1	1	# 356643 # 357650 # 1 # ID=1_327;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.308
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_462	-	lolD.aln	-	3.8e-40	133.9	0.1	6.2e-40	133.3	0.1	1.3	1	1	0	1	1	1	1	# 485919 # 486545 # -1 # ID=1_462;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.271
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_1110	-	lolD.aln	-	1.9e-38	128.4	0.0	2.2e-38	128.2	0.0	1.1	1	0	0	1	1	1	1	# 1139502 # 1140434 # 1 # ID=1_1110;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.309
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_328	-	lolD.aln	-	5.7e-37	123.6	0.0	7.3e-37	123.2	0.0	1.1	1	0	0	1	1	1	1	# 357643 # 358599 # 1 # ID=1_328;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.282
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_630	-	lolD.aln	-	5.7e-32	107.2	0.8	1.2e-10	37.5	0.0	4.1	3	1	0	4	4	4	4	# 625992 # 627581 # 1 # ID=1_630;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=3-4bp;gc_cont=0.292
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_18	-	lolD.aln	-	4.4e-31	104.3	0.3	8.2e-31	103.4	0.3	1.3	1	0	0	1	1	1	1	# 18380 # 20092 # -1 # ID=1_18;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.267
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_233	-	lolD.aln	-	2.8e-30	101.7	0.0	1.5e-27	92.8	0.0	2.1	1	1	0	1	1	1	1	# 240655 # 241335 # -1 # ID=1_233;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.286
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_313	-	lolD.aln	-	4.3e-30	101.1	0.0	6.7e-30	100.4	0.0	1.3	1	0	0	1	1	1	1	# 340618 # 342165 # 1 # ID=1_313;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.222
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_33	-	lolD.aln	-	5e-30	100.9	0.4	9.4e-30	100.0	0.4	1.5	1	1	0	1	1	1	1	# 33508 # 34302 # -1 # ID=1_33;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.283
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_890	-	lolD.aln	-	1e-29	99.8	0.2	1.7e-29	99.1	0.2	1.3	1	0	0	1	1	1	1	# 908686 # 910407 # -1 # ID=1_890;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.268
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_381	-	lolD.aln	-	1.2e-29	99.6	0.5	1.9e-29	99.0	0.5	1.3	1	0	0	1	1	1	1	# 401590 # 402297 # 1 # ID=1_381;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.319
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_380	-	lolD.aln	-	2.4e-29	98.6	0.4	2.5e-28	95.3	0.4	1.9	1	1	0	1	1	1	1	# 400834 # 401589 # 1 # ID=1_380;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.284
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_1070	-	lolD.aln	-	4.5e-29	97.7	0.0	6.1e-29	97.3	0.0	1.1	1	0	0	1	1	1	1	# 1099317 # 1100063 # 1 # ID=1_1070;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.292
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_925	-	lolD.aln	-	5e-28	94.3	0.0	8.3e-28	93.6	0.0	1.3	1	0	0	1	1	1	1	# 942503 # 943483 # -1 # ID=1_925;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.263
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_891	-	lolD.aln	-	4.3e-27	91.3	0.0	6.6e-27	90.6	0.0	1.2	1	0	0	1	1	1	1	# 910391 # 912145 # -1 # ID=1_891;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.278
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_19	-	lolD.aln	-	3.3e-26	88.3	0.0	5.2e-26	87.7	0.0	1.2	1	0	0	1	1	1	1	# 20076 # 21818 # -1 # ID=1_19;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.279
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_774	-	lolD.aln	-	1.9e-25	85.9	3.7	2e-08	30.2	0.0	4.6	5	0	0	5	5	4	4	# 771901 # 774726 # -1 # ID=1_774;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.288
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_146	-	lolD.aln	-	7e-25	84.0	0.0	9.5e-25	83.6	0.0	1.1	1	0	0	1	1	1	1	# 145948 # 146856 # 1 # ID=1_146;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.261
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_637	-	lolD.aln	-	1.3e-24	83.1	0.0	2e-24	82.5	0.0	1.2	1	0	0	1	1	1	1	# 634329 # 636038 # 1 # ID=1_637;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.181
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_124	-	lolD.aln	-	3.9e-24	81.6	0.0	2.8e-18	62.4	0.0	2.1	2	0	0	2	2	2	2	# 126143 # 126856 # 1 # ID=1_124;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.269
GCA_000973085.1_ASM97308v1_genomic	CP011280.1_424	-	lolD.aln	-	4.9e-23	78.0	0.0	8.8e-23	77.2	0.0	1.3	1	0	0	1	1	1	1	# 449516 # 450430 # 1 # ID=1_424;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.307
