Label	Assembly	Domain	Phylum	Class	Order	Family	Genus	Species
GCF_900099965.1|WP_090947330.1	GCF_900099965.1	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea jiangxiensis
GCF_005889735.1|WP_138667509.1	GCF_005889735.1	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea turkmeniaca
GCF_005893125.1|WP_138720108.1	GCF_005893125.1	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea basaltis
GCF_019396345.1|WP_219536417.1	GCF_019396345.1	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea guangzhouensis
GCF_020215705.1|WP_225291052.1	GCF_020215705.1	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea aurantiaca
GCF_000725485.1|WP_043619191.1	GCF_000725485.1	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea candida
GCF_010722915.1|WP_163700241.1	GCF_010722915.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium agri
GCF_900453675.1|WP_061481826.1	GCF_900453675.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium phlei
GCF_025822705.1|WP_069416592.1	GCF_025822705.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium flavescens
GCF_900108565.1|WP_157897979.1	GCF_900108565.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium rutilum
GCF_900603025.1|WP_005627767.1	GCF_900603025.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium hassiacum
GCF_001552315.1|WP_082168758.1	GCF_001552315.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium chlorophenolicum
GCF_010729895.1|WP_085152465.1	GCF_010729895.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium confluentis
GCF_002101965.1|WP_085148926.1	GCF_002101965.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium wolinskyi
GCF_022370415.1|WP_058126550.1	GCF_022370415.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium smegmatis
GCF_010727475.1|WP_036442990.1	GCF_010727475.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium mageritense
GCF_003855255.1|WP_124712296.1	GCF_003855255.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium nivoides
GCF_019645875.1|WP_036393739.1	GCF_019645875.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium senegalense
GCF_019739075.1|WP_064899245.1	GCF_019739075.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium farcinogenes
GCF_019050325.1|WP_217159480.1	GCF_019050325.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	[Mycobacterium] fortunisiensis
GCF_000805375.1|WP_039321905.1	GCF_000805375.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium setense
GCF_002102345.1|WP_055115294.1	GCF_002102345.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium peregrinum
GCF_017876775.1|WP_307869970.1	GCF_017876775.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium lutetiense
GCF_025823315.1|WP_066897744.1	GCF_025823315.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium houstonense
GCF_010725885.1|WP_115281175.1	GCF_010725885.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium tokaiense
GCF_025345615.1|WP_260996058.1	GCF_025345615.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium deserti
GCF_900187065.1|WP_003927461.1	GCF_900187065.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium thermoresistibile
GCF_022760805.1|WP_372489568.1	GCF_022760805.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Candidatus Mycolicibacterium alkanivorans
GCF_010731895.1|WP_163752446.1	GCF_010731895.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium helvum
GCF_026242035.1|WP_323055558.1	GCF_026242035.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium pinniadriaticum
GCF_010731875.1|WP_163699461.1	GCF_010731875.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium sarraceniae
GCF_019456675.1|WP_096311568.1	GCF_019456675.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium pallens
GCF_022370635.2|WP_275564555.1	GCF_022370635.2	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium crocinum
GCF_010726245.1|WP_115320223.1	GCF_010726245.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium aichiense
GCF_000559085.1|WP_036344959.1	GCF_000559085.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium aromaticivorans
GCF_002086695.1|WP_083119037.1	GCF_002086695.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium rhodesiae
GCF_030295745.1|WP_284236069.1	GCF_030295745.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycobacterium antarcticum
GCF_024320865.1|WP_255062939.1	GCF_024320865.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium arenosum
GCF_000613185.1|WP_036395704.1	GCF_000613185.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium cosmeticum
GCF_014295435.1|WP_187095717.1	GCF_014295435.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium fluoranthenivorans
GCF_002102065.1|WP_085141624.1	GCF_002102065.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium conceptionense
GCF_022370755.2|WP_214388810.1	GCF_022370755.2	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium goodii
GCF_002838065.1|WP_102146023.1	GCF_002838065.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium hubeiense
GCF_003719305.1|WP_123029429.1	GCF_003719305.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium stellerae
GCF_025822605.1|WP_264070540.1	GCF_025822605.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium komossense
GCF_001853795.1|WP_070938872.1	GCF_001853795.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacteroides	Mycobacteroides franklinii
GCF_002356335.1|WP_096502841.1	GCF_002356335.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacteroides	[Mycobacterium] stephanolepidis
GCF_004924335.1|WP_136629106.1	GCF_004924335.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacteroides	Mycobacteroides salmoniphilum
GCF_001456355.1|WP_088414282.1	GCF_001456355.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacteroides	Mycobacteroides saopaulense
GCF_001632805.1|WP_046254324.1	GCF_001632805.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacteroides	Mycobacteroides chelonae
GCF_001605725.1|WP_043078762.1	GCF_001605725.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacteroides	Mycobacteroides immunogenum
GCF_010731295.1|WP_077743519.1	GCF_010731295.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium boenickei
GCF_016919345.1|WP_211158048.1	GCF_016919345.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium septicum
GCF_001570425.1|WP_084388646.1	GCF_001570425.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium brisbanense
GCF_002157835.1|WP_087078894.1	GCF_002157835.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium dioxanotrophicus
GCF_000092825.1|WP_041408056.1	GCF_000092825.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Segniliparaceae	Segniliparus	Segniliparus rotundus
GCF_000185725.2|WP_007471588.1	GCF_000185725.2	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Segniliparaceae	Segniliparus	Segniliparus rugosus
GCF_018860155.1|WP_308166942.1	GCF_018860155.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia albiluteola
GCF_019038435.1|WP_216897456.1	GCF_019038435.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia alni
GCF_009604425.1|WP_319942876.1	GCF_009604425.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia aurantia
GCF_001612685.1|WP_069164158.1	GCF_001612685.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia altamirensis
GCF_001613425.1|WP_156161581.1	GCF_001613425.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia vulneris
GCF_002209125.2|WP_088607231.1	GCF_002209125.2	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia brasiliensis
GCF_001646865.1|WP_068269146.1	GCF_001646865.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Aldersonia	Aldersonia kunmingensis
GCF_016482825.1|WP_199706748.1	GCF_016482825.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Antrihabitans	Antrihabitans stalagmiti
GCF_043944905.1|WP_395123575.1	GCF_043944905.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Antrihabitans	Antrihabitans spumae
GCF_019285775.1|WP_066470752.1	GCF_019285775.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Skermania	Skermania pinensis
GCF_008297975.1|WP_149432177.1	GCF_008297975.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Antrihabitans	Antrihabitans cavernicola
GCF_001613125.1|WP_067861041.1	GCF_001613125.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia shimofusensis
GCF_042650145.1|WP_378568018.1	GCF_042650145.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia halotolerans
GCF_000308695.1|WP_051029010.1	GCF_000308695.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia takedensis
GCF_001618405.1|WP_054811879.1	GCF_001618405.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia arizonensis
GCF_015674855.1|WP_196152212.1	GCF_015674855.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia bovistercoris
GCF_001886715.1|WP_071926426.1	GCF_001886715.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia mangyaensis
GCF_017875645.1|WP_209884041.1	GCF_017875645.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia goodfellowii
GCF_000009805.1|WP_011207304.1	GCF_000009805.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia farcinica
GCF_000308595.1|WP_040794497.1	GCF_000308595.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia higoensis
GCF_000308795.1|WP_043647619.1	GCF_000308795.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia thailandica
GCF_040639395.1|WP_358062550.1	GCF_040639395.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia fluminea
GCF_009858255.1|WP_067982289.1	GCF_009858255.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia caishijiensis
GCF_036142455.1|WP_328659260.1	GCF_036142455.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia salmonicida
GCF_004339125.1|WP_067448267.1	GCF_004339125.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia alba
GCF_042658545.1|WP_378598356.1	GCF_042658545.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia lasii
GCF_014646135.1|WP_373291602.1	GCF_014646135.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia camponoti
GCF_042650365.1|WP_378547220.1	GCF_042650365.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia rhizosphaerae
GCF_024734075.1|WP_160901229.1	GCF_024734075.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia mangrovi
GCF_021556435.1|WP_235723146.1	GCF_021556435.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia tangerina
GCF_026262595.1|WP_235723146.1	GCF_026262595.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia aquimaris
GCF_036350415.1|WP_330434795.1	GCF_036350415.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia sesuvii
GCF_000298195.1|WP_006336283.1	GCF_000298195.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia rhizosphera
GCF_003855095.1|WP_124706765.1	GCF_003855095.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia insulae
GCF_000334455.1|WP_007623543.1	GCF_000334455.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia soli
GCF_014041935.1|WP_188327906.1	GCF_014041935.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia jinghuaiqii
GCF_001698225.1|WP_004019835.1	GCF_001698225.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia terrae
GCF_002149015.1|WP_086534958.1	GCF_002149015.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia lacunae
GCF_029639525.1|WP_165629929.1	GCF_029639525.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia hongkongensis
GCF_031629165.1|WP_310952218.1	GCF_031629165.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia westfalica
GCF_022059885.1|WP_238063505.1	GCF_022059885.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia amicalis
GCF_014070455.1|WP_182372409.1	GCF_014070455.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia rubripertincta
GCF_021245825.1|WP_232718119.1	GCF_021245825.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia metallireducens
GCF_004011905.1|WP_127963280.1	GCF_004011905.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia alkanivorans
GCF_000298235.1|WP_006867646.1	GCF_000298235.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia namibiensis
GCF_900683595.1|WP_131733151.1	GCF_900683595.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia paraffinivorans
GCF_025273675.1|WP_213243601.1	GCF_025273675.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia pseudamarae
GCF_044358485.1|WP_005189332.1	GCF_044358485.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia amarae
GCF_014673215.1|WP_317628530.1	GCF_014673215.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia hankookensis
GCF_036350515.1|WP_330504382.1	GCF_036350515.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia prachuapensis
GCF_000241305.1|WP_007318382.1	GCF_000241305.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia effusa
GCF_012933505.1|WP_170196748.1	GCF_012933505.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia asplenii
GCF_000241265.1|WP_007322958.1	GCF_000241265.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia araii
GCF_009932435.1|WP_161926970.1	GCF_009932435.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia crocea
GCF_039534645.1|WP_290707217.1	GCF_039534645.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia defluvii
GCF_008312885.1|WP_149359275.1	GCF_008312885.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Hoyosellaceae	Lolliginicoccus	Lolliginicoccus suaedae
GCF_014841105.1|WP_192039300.1	GCF_014841105.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Hoyosellaceae	Lolliginicoccus	Lolliginicoccus lacisalsi
GCF_026008515.1|WP_278312581.1	GCF_026008515.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Hoyosellaceae	Lolliginicoccus	Lolliginicoccus levis
GCF_001552615.1|WP_369406885.1	GCF_001552615.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Millisia	Millisia brevis
GCF_014635305.1|WP_188491166.1	GCF_014635305.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Williamsia	Williamsia phyllosphaerae
GCF_000738775.1|WP_031938895.1	GCF_000738775.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Prescottella	Prescottella defluvii
GCF_003013675.1|WP_106851459.1	GCF_003013675.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Prescottella	Prescottella equi
GCF_046042785.1|WP_420163051.1	GCF_046042785.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus parequi
GCF_005434945.1|WP_137725965.1	GCF_005434945.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Prescottella	Prescottella subtropica
GCF_004011825.1|WP_127951258.1	GCF_004011825.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus xishaensis
GCF_004011835.1|WP_127948496.1	GCF_004011835.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus spongiicola
GCF_004011865.1|WP_127916599.1	GCF_004011865.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Prescottella	Prescottella agglutinans
GCF_040024445.1|WP_348605353.1	GCF_040024445.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Prescottella	Prescottella soli
GCF_039540555.1|WP_345345819.1	GCF_039540555.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus olei
GCF_042681175.1|WP_378485438.1	GCF_042681175.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus gannanensis
GCF_001894865.1|WP_072752222.1	GCF_001894865.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus maanshanensis
GCF_042665615.1|WP_378405519.1	GCF_042665615.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus daqingensis
GCF_005049235.1|WP_136911651.1	GCF_005049235.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus oryzae
GCF_006704125.1|WP_142103106.1	GCF_006704125.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus spelaei
GCF_042654025.1|WP_378418882.1	GCF_042654025.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus kronopolitis
GCF_900101735.1|WP_072845647.1	GCF_900101735.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus tukisamuensis
GCF_034424645.1|WP_211308639.1	GCF_034424645.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella avium
GCF_900112645.1|WP_093502851.1	GCF_900112645.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Phytopseudomonas	Phytopseudomonas straminea
GCF_000026105.1|WP_011533081.1	GCF_000026105.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas entomophila
GCF_003940825.1|WP_125858090.1	GCF_003940825.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas oryziphila
GCF_024749065.1|WP_125858090.1	GCF_024749065.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sichuanensis
